gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGL228W	1087.07664689144	-0.320125995496949	0.170565573235012	-1.8768499963112	0.0605386558649687	0.202135923167481
YIL021C-A	65.3037302541241	0.561180108430613	0.299069807764872	1.87641846104309	0.0605978415611263	0.202226938065424
YPR136C	18.1200231713834	0.993434632049185	0.529541241064295	1.87602882459643	0.0606513219594698	0.202298827430901
YPL171C	2076.81307596983	1.06758011269924	0.569202351253798	1.8755722114423	0.0607140451610341	0.202401453710521
YMR109W	526.587549705752	0.493801564219097	0.263414987720663	1.87461453310602	0.0608457723616159	0.202733888552591
YML080W	92.8518036669485	0.600086676244299	0.320377494080368	1.87306127094484	0.061059924625755	0.203340464027094
YLR264C-A	145.977342676387	0.497287470149554	0.265581036529758	1.87245097258227	0.0611442387077295	0.203514244863247
YMR061W	423.992350021117	-0.346578186513983	0.185165248584648	-1.87172371253856	0.0612448372031283	0.203742016199903
YBR056W	2143.08073633079	-0.482282743787499	0.257874512467263	-1.87022261011051	0.0614529111782525	0.204112605874699
YGL111W	333.627463573981	0.448866073960419	0.239949334660038	1.87067021709552	0.0613908053798305	0.204112605874699
YMR077C	206.528482829917	-0.403025089619787	0.215495527541408	-1.87022484511817	0.0614526009401159	0.204112605874699
YER158C	1076.04179789838	0.350300334508275	0.187423234996241	1.86903365804833	0.0616181318017036	0.204554112595383
YER049W	216.585683999481	0.466056851198636	0.249422461125976	1.8685440320599	0.0616862786294722	0.204673069061853
YFL018C	4000.37266095231	-0.472580984823154	0.252958902022598	-1.86821250821581	0.0617324559931127	0.2047190451625
YLR065C	162.167242208275	0.611941371981815	0.327613063201648	1.86787842341061	0.061779019009966	0.204766251391483
YDR196C	745.500212178889	-0.451796375396335	0.241979173888606	-1.86708784948707	0.0618893209204459	0.205024559994824
YKR057W	1011.34473519619	0.609273518256224	0.326369084588992	1.86682362707088	0.0619262218973202	0.205039565863893
YPL015C	1195.85724598601	-0.440105328273346	0.235843487249088	-1.86609065786296	0.0620286827974162	0.205271513499914
YER165W	4113.78056188514	0.4159132821655	0.222961893710917	1.86540074289446	0.0621252533197925	0.205376489836934
YMR158W	242.861459055996	0.601187805794585	0.322264283858981	1.86551174270884	0.062109707781346	0.205376489836934
YHR001W-A	3480.60780391314	-0.658102774711856	0.352874334090783	-1.86497773040798	0.0621845257880393	0.205465198926156
YDL061C	1225.47307652615	0.558439843689136	0.299477905346502	1.86471133168575	0.0622218775555885	0.205481424628309
YDR465C	243.15769143579	0.826354744443167	0.443277382381111	1.86419334098283	0.0622945581710711	0.205614242551102
YPL159C	1333.36483545939	-0.365531495325056	0.196212152372579	-1.86294014364087	0.0624706880631002	0.206088196974832
YDR163W	453.515297877545	-0.397298248069495	0.213402375999091	-1.86173301121627	0.0626407330383441	0.20632678266504
YNL114C	98.495765803566	0.55593432730309	0.298581026982178	1.86192114389195	0.0626142062248003	0.20632678266504
YOR086C	1612.50422007105	-0.487004394767939	0.261526395676759	-1.86216153634399	0.0625803242728492	0.20632678266504
YGR206W	217.875020439222	-0.429636842576838	0.230820054638644	-1.86134971352228	0.0626948069852361	0.206397561041832
YJL008C	674.987083850121	0.399490495310931	0.214657511783087	1.86105993679186	0.0627357130234905	0.206424938332877
YLR270W	2315.46475486215	-0.587864747452517	0.316198505067549	-1.85916358879347	0.0630039541603451	0.207199919860657
YBR010W	5170.7170358424	-0.445137124485516	0.23958082384158	-1.85798311128547	0.0631714126746041	0.207642827130743
YGR036C	133.743273388548	0.753318733415826	0.405617745609978	1.85721345175115	0.063280791932576	0.207894468932021
YLR376C	88.8690109741858	0.492043320660535	0.26497037235788	1.85697486206481	0.0633147305859488	0.207898135578745
YBR085W	11.5643251123542	1.16426469393522	0.62712092992095	1.8565234205817	0.0633789879119214	0.208001300224927
YDR406W	1300.86181739554	-0.783689738681098	0.422210387543863	-1.8561593030434	0.0634308549642147	0.208061417740195
YPL283W-B	13.2677270427507	-1.11131763388985	0.598791653119078	-1.85593374273179	0.0634630026956201	0.208061417740195
YDR120C	368.156991696082	-0.55294714906065	0.298139330913135	-1.85466019316235	0.0636447665988984	0.2085493800504
YDL164C	183.788039102842	0.444253110583641	0.239573066318662	1.85435331863529	0.063688628669908	0.20858519854974
YKL142W	4503.49199515116	-0.535099443230162	0.288704244358542	-1.85345194497945	0.0638176078671591	0.208899601152758
YDL022C-A	9.81941300623906	-1.18455772590648	0.639196416368258	-1.85319832147498	0.0638539381826657	0.208910560149279
YDL216C	215.00710157058	-0.391341962772942	0.211255232903305	-1.85246044509613	0.0639597324826941	0.209148655418371
YAR015W	1359.29556709396	0.548082927347108	0.295913716048895	1.85217141897047	0.0640012115369876	0.209176302309226
YIR009W	56.4303452291626	0.68408785049186	0.369812465974299	1.84982366316284	0.0643389691211115	0.210171753694234
YOR323C	876.852051187354	-0.474569575286486	0.256644426942517	-1.84913259539736	0.0644386687453309	0.210388931872642
YDL083C	1379.15591868005	0.650786975023653	0.352004771754612	1.84880157101202	0.0644864704387193	0.210436529499664
YPL260W	1274.91731937286	0.352826395656444	0.190991296708929	1.84734279381407	0.0646974744816161	0.211016376604818
YDR030C	403.965408053421	-0.544406564784392	0.295021159463945	-1.8453136235163	0.0649919298384079	0.211867670404774
YAL012W	413.582879659143	0.389812887721233	0.211362659610771	1.84428455072945	0.0651416818075323	0.211930697283669
YCR006C	57.8951346917495	-0.631599180817307	0.342490915515201	-1.84413411335949	0.0651635974679875	0.211930697283669
YFR044C	693.166935051822	-0.60078090013839	0.325671230491813	-1.84474661526325	0.0650744064261477	0.211930697283669
YGR284C	618.372688412848	0.374427911172448	0.203048551750248	1.84403142965037	0.0651785598845259	0.211930697283669
YOL120C	2167.46050107079	0.626900161754492	0.33985641687954	1.84460298708055	0.0650953121707822	0.211930697283669
YKL196C	736.969480910189	0.32815452014103	0.17808893564776	1.84264406403149	0.065380995888102	0.212361029678104
YLR318W	70.9835220640422	0.688080622714063	0.373462551300336	1.84243539363794	0.0654114886173005	0.212361029678104
YOL133W	469.693279474466	-0.328644610740254	0.178338974558108	-1.84280868247995	0.0653569486832058	0.212361029678104
YDL116W	241.429086400204	0.391308038286151	0.212418610155777	1.84215515768221	0.0654524575754302	0.212385177398963
YCR084C	917.283734137182	0.375586851604115	0.204069128828835	1.84048833725919	0.0656965749584426	0.21277430752667
YDL213C	216.160009332788	0.551523869275002	0.29956304704484	1.84109446981439	0.0656077159544827	0.21277430752667
YLR402W	34.1420640613502	-0.7102895143519	0.385863631664134	-1.84077859654355	0.0656540105899246	0.21277430752667
YOR032C	464.999740570057	-0.558850224314733	0.303653803517824	-1.84041898319884	0.0657067485825964	0.21277430752667
YER128W	155.519773583455	-0.534033901675086	0.290255424011485	-1.83987570083774	0.0657864882159034	0.212923667020711
YHL016C	248.808020923368	-0.536801761177024	0.291858397390596	-1.83925412452196	0.0658778171681112	0.213110364628609
YHR139C-A	30.0749516349181	-0.709056233914026	0.385632485885886	-1.83868387613964	0.0659616963298088	0.213272784355798
YDR242W	375.035121592686	-0.629585424597882	0.34260270060708	-1.83765458790102	0.066113319530669	0.213586101810729
YFR037C	780.908977940192	0.372358208063829	0.202649577181409	1.83744872919473	0.0661436787623212	0.213586101810729
YGR229C	544.624978013742	0.492980802776702	0.268314693843246	1.83732316600115	0.0661622019670372	0.213586101810729
YNL250W	143.477150584137	0.491130780130247	0.267338625222175	1.83711119080562	0.0661934824525515	0.213586101810729
YBR269C	1772.33792664547	-0.534208433114906	0.290873324109304	-1.83656729179525	0.066273799593885	0.213626880915342
YHR037W	1811.74324364464	-0.368023442228992	0.200433776822264	-1.83613484744809	0.0663377155913354	0.213626880915342
YIL091C	132.662266247706	0.477543331016835	0.26008392519705	1.83611244199359	0.0663410285381239	0.213626880915342
YLR052W	305.873033587461	0.374717388232351	0.204015533460232	1.83671008710419	0.0662527053540332	0.213626880915342
YGR004W	106.196839300892	0.634906164024271	0.345900902463097	1.83551462139365	0.0664294746737676	0.213802994199006
YPR057W	211.841566573142	-0.401237149703769	0.218640877834768	-1.83514242019734	0.0664845899999572	0.213871708003925
YLR299C-A	189.218244593619	-0.458400614583745	0.249821394270831	-1.83491336249126	0.0665185274435292	0.213872260318434
YGR173W	145.671801182632	0.4138360071815	0.225682489597315	1.83370897724456	0.0666972053184764	0.214229258867764
YNL283C	302.181753058381	0.569734656681368	0.310688950483561	1.83377830397452	0.0666869095670881	0.214229258867764
YLR289W	168.797019244672	0.54432716212257	0.296968375147842	1.83294656157102	0.0668105184724364	0.21437579736799
YOR172W	264.130096482045	0.377491000753168	0.20594153168833	1.83300084086225	0.0668024460377704	0.21437579736799
YGR225W	323.342470343663	-0.383830150258785	0.209514768751306	-1.83199567527572	0.0669520649361086	0.21472120471155
YMR142C	2486.3236020437	0.567361033428576	0.309758135170436	1.83162593329922	0.0670071703876868	0.21478917876296
YLR390W	236.773285286866	-0.534194115275323	0.291839113798055	-1.83044043796327	0.0671841055751399	0.215247407543215
YDL185W	3771.72425989857	0.312626956158913	0.170958800802289	1.82866839666512	0.06744929959496	0.215588362186826
YDR156W	236.049453392717	-0.657176102703574	0.359302637186949	-1.82903222711844	0.0673947805603177	0.215588362186826
YGL239C	23.7029764625784	0.806003083533938	0.440633319924774	1.82919231725722	0.0673708029660605	0.215588362186826
YKL034W	470.361001951949	-0.362513694397792	0.198170036262222	-1.82930629289539	0.0673537364765355	0.215588362186826
YOR158W	415.161773881488	0.414744942555799	0.226811053621844	1.82859228389853	0.0674607094812581	0.215588362186826
YBR177C	1708.77001399196	-0.501701889841773	0.274418418970672	-1.82823693731502	0.0675139996717173	0.215608034381681
YLR030W	166.682653084502	-0.459371786385413	0.251284096011985	-1.82809733554926	0.067534944776327	0.215608034381681
YDR316W	236.361269754856	0.621045339331747	0.339786635637968	1.8277509301262	0.0675869406921384	0.21566533115567
YMR217W	920.230152639049	0.80687628735628	0.441665794585904	1.82689331446369	0.0677158116662398	0.21596774979555
YBR204C	670.267043032956	-0.412912276113053	0.226139423683085	-1.82591902547569	0.0678624599295265	0.216326533061711
YML103C	201.763581289255	0.46940259624673	0.257200733738653	1.82504376804655	0.0679944247802403	0.216638172312899
YHR169W	95.83847308952	0.479853374050622	0.263203483829437	1.82312698551353	0.0682841603179695	0.217451921294127
YHR115C	397.319031975156	-0.339876730763656	0.18647674708861	-1.82262258469231	0.0683605726168326	0.217534938733851
YLL022C	189.536582282309	0.762026895166836	0.418173367252501	1.82227505346296	0.0684132614395059	0.217534938733851
tN(GUU)P	15.0562366356269	1.08259649544164	0.594041543291046	1.82242556546458	0.0683904383858503	0.217534938733851
YLR203C	1082.36796018431	0.496762262741082	0.272745919227593	1.82133710432	0.0685556295124174	0.21787825254975
YOR232W	626.622952361926	0.544307977823949	0.298993058963254	1.82047028018414	0.0686874181891249	0.21818761625372
YPL241C	117.089710021737	-0.698095584814704	0.383795152183246	-1.81892757332535	0.0689224805013761	0.21882455714071
YBR162W-A	250.728345746583	0.636734860283224	0.350185295497487	1.81827983204907	0.0690213736861126	0.219028747959838
YCR032W	365.267086466967	-0.443526939705952	0.243998638345364	-1.81774350346238	0.0691033452553921	0.219179063018354
YBR106W	1033.50973979851	0.66523118579538	0.366062712397826	1.81726016681105	0.0691772861180878	0.219303768904889
YOR038C	121.308011140051	0.523745175485227	0.288273111239804	1.81683672553679	0.0692421175777104	0.219399486111665
YML009C-A	158.398956551714	0.418883117819467	0.230632988018278	1.81623245407665	0.0693347216630342	0.219583063506829
YER130C	217.50799013778	0.57558707284148	0.317379353958546	1.8135618012401	0.0697452158494679	0.220383109152164
YHR211W	256.563272832178	-0.526006079983635	0.289953352913388	-1.81410587150809	0.0696614277915633	0.220383109152164
YLR297W	813.018035222964	-0.584497507697901	0.322211948231173	-1.81401562203568	0.0696753206955184	0.220383109152164
YNL075W	150.28776120795	0.572323284892454	0.315579886168294	1.81356071783118	0.0697453827794041	0.220383109152164
YNL141W	297.574270807566	0.952093865418027	0.525015854323457	1.8134573605304	0.0697613094174439	0.220383109152164
YGL202W	2470.79746810597	-0.761401093849495	0.420069709431537	-1.81255890809139	0.0698998804753848	0.220710789098249
YBR017C	232.53855860132	0.370352172005351	0.204488463012852	1.8111152411668	0.0701230147423516	0.221305020118612
YGR155W	1783.44752927	-0.536352552305231	0.296587892074319	-1.80841014295632	0.0705426904707885	0.222518626216123
YDR235W	168.067042589707	0.45022465597982	0.249183753556141	1.80679779301256	0.0707938129604293	0.223088562831522
YPR047W	257.667420378611	0.569291666114197	0.315061407601546	1.8069228803617	0.0707743044891256	0.223088562831522
YIL044C	249.754734773124	-0.35699393455068	0.197629496119638	-1.80637982467237	0.070859030783411	0.223183043750435
YLR050C	198.035743154075	0.486197111794326	0.269238658717424	1.80582206920221	0.0709461370651471	0.223313890560549
YML031W	275.085466350208	0.409429845432358	0.226747725065864	1.80566241762042	0.0709710864695904	0.223313890560549
YLR014C	65.0487739203592	0.59513535283215	0.32968381665953	1.80517005312019	0.071048075586654	0.223445139407084
YDR295C	158.277319905252	0.447762466390816	0.248130269087863	1.80454592676988	0.0711457661859595	0.2236413315245
YDR293C	5384.07440140396	-0.480694536397352	0.266536306303752	-1.80348614814801	0.0713118989312391	0.223947404347673
YMR246W	2832.70255300795	0.926409391138809	0.513680558823933	1.80347372549939	0.0713138482111236	0.223947404347673
YBR064W	45.6855885934243	-0.585144456275761	0.324618706169898	-1.80255926462078	0.0714574593429048	0.224065122513841
YDR300C	224.35575557221	0.58062211224968	0.322093660197787	1.80264992453791	0.0714432111181925	0.224065122513841
YGR211W	360.356037984807	0.44203939843071	0.245227811523557	1.80256633896619	0.071456347446269	0.224065122513841
YKL028W	334.756881560107	0.340684313250694	0.189160610807828	1.8010320002445	0.0716978363466589	0.224637234867293
YOR289W	1467.00387584618	-0.475332894929209	0.263934609223909	-1.80094947126074	0.0717108444745288	0.224637234867293
YGR098C	179.349531639828	-0.403026220907388	0.223906511876331	-1.79997543407754	0.0718645172785476	0.224787999464901
YOR284W	49.5821179519033	0.739920799659765	0.411074056083447	1.7999695887146	0.0718654403088767	0.224787999464901
YOR294W	299.524115177978	0.430042401824892	0.238905411549342	1.80005299602045	0.0718522705365631	0.224787999464901
YAL039C	1546.0935041092	0.375203289584474	0.20854974187317	1.79910694788898	0.0720017648178428	0.22510324696753
YLR090W	652.267030475793	-0.571034635412987	0.31746773447837	-1.79871707703226	0.0720634461912034	0.225184937432206
YER101C	551.284845254523	-0.431982963060776	0.240201812019554	-1.79841675393194	0.0721109897385456	0.225222391027588
YBL009W	84.8402168149407	0.660418446403865	0.367353131269138	1.79777546504705	0.0722125968888814	0.225297964022542
YBR087W	116.207177529863	0.612447662409782	0.340734421045696	1.79743408526269	0.0722667336137729	0.225297964022542
YHR073W	573.716895046113	0.344453191186876	0.191643275171621	1.79736643969589	0.0722774649342921	0.225297964022542
YNL287W	869.309711437745	0.30321001648689	0.1686744955938	1.79760440616391	0.0722397196139758	0.225297964022542
YDL148C	139.514799232156	0.61795562265369	0.343978957404783	1.7964925160422	0.0724162219011775	0.225619453773762
YLR256W	1499.1998458879	-0.351621062660251	0.195800335102195	-1.79581440694025	0.0725240386756489	0.225844277763796
YOR073W	73.2481630514391	-0.59367613530236	0.331065781115074	-1.79322711426949	0.0729366162279335	0.227017458077509
YML115C	489.272311935001	0.332690080175826	0.185685997188165	1.79168103795514	0.0731840736785813	0.227675796994172
YPL266W	237.434509065863	0.647671367752499	0.361728707343746	1.79048926613675	0.0733752913019606	0.228158613208944
YOL089C	193.323293644958	-0.392849399067558	0.219463721653085	-1.79004254602294	0.0734470719499677	0.228269751585425
YNL260C	98.4373939535375	0.500595841856231	0.279840551148026	1.78886097744795	0.0736372076650768	0.228748442055221
YDR514C	69.2728486218177	0.521698710187895	0.291797615491704	1.7878785928692	0.0737955973491187	0.229128094906528
YNL031C	7935.25089086345	0.318956328463405	0.178498862892134	1.78688157053498	0.0739566317691513	0.229515583354142
YGL200C	800.670933956229	0.477351115657546	0.26720018774735	1.78649244104912	0.0740195600443952	0.229572570201496
YJL214W	46.3499037616448	0.594406627525163	0.33275486760808	1.78631985701035	0.074047483568307	0.229572570201496
YLR190W	609.68685530006	0.351785549680841	0.19702302280339	1.78550478352923	0.074179476129999	0.229869276813803
YML098W	547.978995518341	-0.468904582808296	0.26277262920861	-1.78444986534744	0.0743505944444185	0.230286877853764
YFL032W	35.7486422892068	0.922129047294472	0.517461417238284	1.7820247395756	0.0747451974497908	0.231259934751504
YJR105W	874.960663578266	0.662121985565157	0.371597334539889	1.78182652032473	0.0747775260702829	0.231259934751504
YNL331C	268.58824921718	-0.475860825310377	0.267050780408572	-1.78191138248066	0.0747636840569292	0.231259934751504
YPL261C	12.7564777580808	1.170898172637	0.6572088760325	1.78162257896696	0.0748107998588304	0.231259934751504
YOR028C	248.787348248607	0.437215020478804	0.245457157098478	1.78122742741371	0.074875304715034	0.231346429300012
YER112W	301.975876620912	0.358342893152958	0.201333129078798	1.77985061272608	0.0751004120044867	0.231928819910492
YFL054C	921.146721076353	-0.482402977032909	0.271163341708952	-1.7790125095548	0.0752377110799922	0.232084963134774
YGR051C	64.3394574506826	-0.517273100001734	0.290823807954817	-1.77864770989485	0.0752975369816798	0.232084963134774
YLL012W	178.02830223121	0.552687460666407	0.310704232116486	1.77882179750677	0.075268982363594	0.232084963134774
YMR070W	222.816771406551	-0.547283280560235	0.307623587164193	-1.77906800192186	0.0752286139223962	0.232084963134774
YCR091W	1388.02350493901	-0.452089016167877	0.25424422231285	-1.77816829839923	0.075376217883423	0.232214476689495
YMR311C	2701.60063256516	-0.432612681111453	0.243415280922484	-1.77726180325227	0.0755251750805293	0.232560262012675
YLR038C	2056.8041890878	-0.512412872157367	0.288414738401089	-1.77665286801249	0.0756253714462555	0.232642594823012
YPL247C	3334.69542499218	-0.556553757635911	0.313233477033166	-1.776801646195	0.0756008809468015	0.232642594823012
YJR097W	15.8620512716844	0.975471427782479	0.549136949198861	1.77637186717375	0.0756716448893153	0.232671941130545
YLR312W-A	272.20584122081	0.511991697327513	0.288300584290789	1.77589545504043	0.0757501502241844	0.232725056135697
YPR106W	530.527478948124	-0.417083079207745	0.23486773084178	-1.77582113010116	0.0757624038130418	0.232725056135697
YCR075C	175.064181660201	-0.417578371812489	0.235300969106874	-1.77465640450815	0.0759546377831136	0.232751173545351
YFR003C	636.004735817955	-0.536370848785434	0.302181208321652	-1.77499736586698	0.0758983221272806	0.232751173545351
YKL133C	438.375420774014	-0.371791405613938	0.209402630441669	-1.77548584193886	0.0758177012386524	0.232751173545351
YOL032W	462.82053662078	-0.722544467844636	0.407144657811093	-1.77466277398605	0.0759535854414654	0.232751173545351
YPR053C	51.5018469796627	-0.681487697407348	0.383975183935484	-1.77482224351731	0.0759272423504294	0.232751173545351
YCR086W	101.97773934684	0.485670282448657	0.273827810085118	1.77363388436583	0.0761237290873796	0.233073204349719
YFR032C-A	785.980788987789	0.517847959169425	0.291979581970843	1.77357593183052	0.076133321723961	0.233073204349719
YHR010W	1650.34182422922	0.612316879257082	0.34548933845345	1.77231772765568	0.0763418301146258	0.233485829042028
YPR078C	198.122616778296	-0.383453023896634	0.216355744208749	-1.7723265231482	0.0763403709192575	0.233485829042028
YOL025W	557.574653709691	-0.35066361698282	0.197911268809723	-1.77182238834494	0.0764240449305317	0.233624469396712
YDR171W	11633.8010650933	-0.53662195558389	0.302902649943719	-1.77159874858671	0.0764611875847166	0.233625259122815
YGL123W	3174.64438445087	0.637310145961422	0.359791519916963	1.77133175931581	0.0765055491103697	0.233648094534755
YNL146W	56.6130501828125	-0.608086911209928	0.343482279690046	-1.77035890107244	0.0766673716857181	0.234029461328838
YOL088C	261.258412684559	-0.355815579593841	0.201024294535702	-1.77001282564206	0.0767250041728126	0.234092570534969
YDR438W	308.124408061545	-0.39471346076909	0.223262657023456	-1.76793318699787	0.0770720739030199	0.234817111353179
YKR045C	59.6087045396704	0.60474799673327	0.342097598997064	1.76776451663568	0.0771002792102261	0.234817111353179
YML005W	274.967215153098	-0.361414124836766	0.20445423612657	-1.76770181769688	0.0771107659637846	0.234817111353179
YOR328W	543.124026718303	-0.409979098778632	0.231910662239063	-1.76783203851149	0.0770889870928584	0.234817111353179
YAL060W	7454.99775779112	-0.652430610794637	0.369244720936418	-1.76693280580979	0.0772394821516735	0.234983131579587
YPR201W	111.215508058586	-0.438154556164582	0.24794381669907	-1.76715258318529	0.0772026782518138	0.234983131579587
YDL115C	875.873125204628	-0.340377889781401	0.192750311147231	-1.76590059832072	0.0774125268165999	0.235027249397654
YGL131C	237.0492728991	0.36758984881626	0.208172861515062	1.76579140115084	0.0774308516608278	0.235027249397654
YJR059W	1815.00384999443	-0.332351006560778	0.188221960172183	-1.76573980133215	0.0774395120765559	0.235027249397654
YOL093W	115.394230926656	0.564760098389475	0.319799807286553	1.76598010856032	0.0773991860861517	0.235027249397654
YPL076W	292.558974668333	-0.342554107333105	0.19400026400632	-1.76574041838389	0.0774394085071002	0.235027249397654
YNL133C	119.429904883037	-0.547876501435068	0.310548311903256	-1.76422308682761	0.0776944272573151	0.235636442520596
YNR043W	858.55564789899	0.671816187517882	0.380825942811593	1.76410299823048	0.0777146397893155	0.235636442520596
YJR043C	41.8045638502677	0.668904526839462	0.379281699460786	1.76360875779249	0.0777978722151097	0.235775943832777
YLR163C	620.875626425702	-0.370303781263695	0.210043638187571	-1.76298498949542	0.0779030213557979	0.235981701227941
YML036W	90.6559371406425	0.464062134982511	0.263326089417918	1.76230975065296	0.0780169773411835	0.236213926615228
YBR138C	146.126396200049	0.471591985014031	0.267724622370436	1.7614815583212	0.0781569316454166	0.236298809089293
YLR012C	7.27580272259136	-1.332287277173	0.756321985373971	-1.76153450902824	0.0781479775161517	0.236298809089293
YNL302C	1553.69805014986	0.611376466822535	0.347006300408944	1.76185984548993	0.0780929804358724	0.236298809089293
YDR164C	313.451361891253	0.352485282628933	0.200164796297683	1.76097540201185	0.0782425664095245	0.236332100924143
YLR267W	674.805273548929	-0.799528488761063	0.454017036465766	-1.76100988408912	0.078236730087591	0.236332100924143
YNL219C	649.805732936579	-0.331070704318443	0.18803036213448	-1.76073002551396	0.078284108256079	0.236344872113443
YGL123C-A	925.207404861755	0.681330812045817	0.387040440959811	1.76036077872432	0.078346654978108	0.236421016022552
YNL325C	161.297540280601	0.416072948323334	0.236393658155685	1.7600850698343	0.0783933838326998	0.236449377712534
YDR003W-A	165.416662847508	-0.459073296496721	0.260921868962647	-1.75942820861229	0.0785048041549446	0.236672741321951
YLL057C	259.182599448288	-0.405524172153739	0.230525573909869	-1.75912878244169	0.0785556371738094	0.236674900010004
snR30	274.255578645028	0.486067973094076	0.276334528716101	1.75898384958417	0.0785802517715565	0.236674900010004
YLR137W	185.285156132045	-0.483495049844167	0.274927478195957	-1.75862759523641	0.0786407827218653	0.236744637718771
YDR092W	554.012065157903	-0.428834821501583	0.243965500453947	-1.75776829389258	0.0787869422047062	0.237071967660147
YCR027C	79.2030192800584	0.609377503533948	0.34704230116342	1.75591707838231	0.0791025683940584	0.237908674362757
YNL257C	280.342699305628	-0.430510699401578	0.245249815331336	-1.75539663024802	0.0791914880671771	0.238063068541765
YNR020C	118.621740421471	0.447820024561893	0.255154784075558	1.75509162481265	0.0792436366642406	0.238106828572723
YGL060W	152.557889810575	-0.481378079895482	0.274350523035081	-1.75460966711526	0.0793260967706829	0.238128671538154
YIR030C	42.8003698594603	0.657550591429428	0.374719671175539	1.75478001826436	0.0792969427293029	0.238128671538154
YGR251W	221.169563833047	-0.59774701904358	0.340817208092485	-1.75386396241288	0.0794538199135319	0.238399097741502
YGL162W	1322.55375360868	-0.956822879872457	0.545700904120115	-1.75338335093146	0.0795362268748591	0.238533362227915
YOR355W	510.625295072581	-0.365717204310009	0.2088439278397	-1.75115076647438	0.0799199434895631	0.239570715600044
YML101C-A	40.5205713505285	0.736528979048934	0.420726307615523	1.75061308436649	0.0800125799144719	0.239734948523304
YKL015W	522.814725792805	-0.486320699047605	0.277844561268005	-1.75033370035452	0.0800607489947804	0.239765855382004
YJL120W	9.83265492065577	1.30747978896011	0.748030367949755	1.74789666968164	0.0804819216393031	0.240913275833339
YHR148W	59.5778810929483	0.668447939485773	0.382597860852205	1.74712931744276	0.0806149089618799	0.24119737050758
YDR179W-A	95.2009981433208	-0.51010076260362	0.292113450188962	-1.74624195590325	0.0807689171630459	0.241516186975862
YIL087C	1487.35635387408	-0.745458180614604	0.426933381803091	-1.74607611488769	0.0807977265869675	0.241516186975862
YDR141C	390.087154666716	0.380380227025545	0.217980948260896	1.74501592942094	0.0809820961846435	0.241953111902609
Q0020	31.7028890791043	1.02105240044785	0.585207566498072	1.74476964909716	0.0810249739604065	0.241967083953425
YDR113C	157.50515409032	0.446119986563319	0.255783151514793	1.7441335909786	0.0811357979091687	0.242069780478886
YNL247W	443.32486819825	0.572341641032238	0.328115844688153	1.74432795702445	0.0811019193829232	0.242069780478886
YDR472W	133.957586816953	0.411347555354551	0.235935137493505	1.74347729517768	0.081250276929273	0.242213166669706
YKL026C	2181.79672219778	-0.679387707786148	0.389833723161179	-1.74276279198465	0.0813750582054206	0.242213166669706
YNL062C	128.975804302433	0.51604371476904	0.296097593626072	1.74281630745276	0.081365706846461	0.242213166669706
YOR138C	821.802436587722	-0.297421529625706	0.17063263453964	-1.74305185188131	0.0813245578886207	0.242213166669706
YPL005W	205.599373199982	-0.390382770886554	0.223980285342577	-1.74293362600849	0.0813452095088067	0.242213166669706
YOL086W-A	295.657650042269	-0.383211133198501	0.219974432428664	-1.74207124422414	0.0814959785926354	0.242417563343567
YOR096W	1948.51397291786	0.650559213784551	0.373469838716341	1.74193240348564	0.081520273116798	0.242417563343567
YLR062C	589.784083319338	0.556853235148491	0.319725907940455	1.74165815568564	0.0815682786045712	0.242446493046154
YGR043C	5991.21423835235	-0.763336037076213	0.438580573841587	-1.74046932902214	0.0817766411130864	0.242873055623592
YNL280C	624.867923456052	-0.324776296587781	0.186609945756803	-1.74040185945416	0.0817884792619391	0.242873055623592
YBR171W	202.257032720438	0.486294958907385	0.279503346937663	1.73985379508118	0.0818846936580419	0.242930983433273
YPR123C	157.110285364449	0.725282633817608	0.416820071901315	1.74003768702704	0.0818524006288121	0.242930983433273
YFL036W	626.808565327592	0.374826069587465	0.215592686540572	1.73858434440412	0.0821079022770016	0.243280569347918
YJR151C	254.448036590795	-0.372259227673352	0.214118650066709	-1.73856517196132	0.0821112771629482	0.243280569347918
YLR407W	326.44332435046	-0.615969572561252	0.354305158865909	-1.73852837630957	0.0821177545414981	0.243280569347918
YDR245W	304.069146669388	0.364655153588733	0.210038298346065	1.7361364877748	0.0825397040478051	0.244416309228049
YDR203W	119.272361337468	-0.452141443487104	0.260539880209073	-1.73540205485732	0.0826696163821209	0.244686612226334
YDR133C	3151.96240308262	-0.663477340501209	0.382450103176803	-1.73480758663697	0.0827748919708224	0.244883776619892
YLR075W	7934.96922720133	0.549967504074756	0.317133067137326	1.734185302842	0.0828852098459217	0.245095667210116
YDL239C	124.599460750678	-0.512414760108888	0.295929550137239	-1.73154306445994	0.0833549509964158	0.246254785266464
YGL247W	126.858168325956	-0.436759277125241	0.252216557951449	-1.73168360028653	0.0833299121435693	0.246254785266464
YGL259W	10.2858468630114	-1.06865638494508	0.61748082577115	-1.73067136718046	0.0835103948849906	0.246598993567147
YPR126C	115.13821282958	0.616386630772471	0.356236346225433	1.7302744015413	0.083581260843502	0.246693246124297
YOR245C	820.82296931472	-0.395081173214049	0.228384052185925	-1.7298982544211	0.0836484552261148	0.246776579134705
YHR062C	113.524811110666	0.581973158932762	0.336467128428366	1.72965829277633	0.083691344480385	0.24678816384486
